status,product,component,hardware,importance
NEW,Platform,UI,PC Mac OS X,normal
NEW,Platform,UI,PC Linux,major
NEW,CDT,cdt-build,PC Windows 7,enhancement
NEW,JDT,UI,PC Windows 7,normal
NEW,CDT,cdt-build-managed,PC Windows 7,enhancement
NEW,Mylyn,Tasks,Macintosh Mac OS X,major
NEW,z_Archived,EDT,PC Windows 7,normal
NEW,Equinox,p2,PC Windows 7,normal
NEW,JSDT,General,PC Linux,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,PTP,Debug,PC All,enhancement
NEW,Nebula,Grid,PC Windows 7,enhancement
ASSIGNED,JDT,UI,All All,normal
NEW,Platform,UI,PC Mac OS X,normal
NEW,Platform,IDE,PC Windows XP,normal
NEW,EMF,cdo.core,PC Windows 7,enhancement
ASSIGNED,RAP,RWT,All All,enhancement
NEW,CDT,cdt-other,PC Windows 7,enhancement
NEW,EclipseLink,JPA,All All,normal
NEW,z_Archived,EDT,PC Windows 7,normal
NEW,Equinox,p2,PC Windows 7,normal
NEW,Platform,SWT,Macintosh Mac OS X,normal
NEW,CDT,cdt-debug,PC Windows 7,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Dali JPA Tools,JPA,PC Windows XP,enhancement
NEW,CDT,cdt-debug,PC Windows 7,normal
NEW,Data Tools,SQL,PC Windows 7,normal
NEW,Mylyn Tasks,Framework,PC Windows 7,normal
NEW,z_Archived,EDT,PC All,enhancement
ASSIGNED,JDT,Debug,All All,normal
NEW,z_Archived,EDT,PC Windows 7,normal
NEW,Data Tools,SQL,PC Windows 7,normal
NEW,Data Tools,SQL,PC Windows 7,normal
NEW,Data Tools,SQLDevTools,PC Windows XP,normal
NEW,PDE,UI,PC Windows 7,minor
NEW,Platform,UI,PC Windows 7,normal
NEW,Gemini.JPA,Core,PC Windows 7,normal
NEW,z_Archived,EDT,PC Linux,normal
NEW,EclipseLink,JPA,PC Windows 7,major
ASSIGNED,PDT,Debugger,All All,major
NEW,Data Tools,Enablement:ODA,PC Windows 7,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Mylyn Reviews,Gerrit,PC Windows 7,major
NEW,Papyrus,Diagram,All All,normal
NEW,Platform,UI,All All,normal
NEW,Mylyn Reviews,Gerrit,PC Windows 7,enhancement
NEW,MTJ,Project,PC Linux-GTK,normal
NEW,WTP Source Editing,wst.xml,All All,enhancement
NEW,JDT,Debug,PC Windows 7,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Platform,UI,Macintosh Mac OS X,normal
UNCONFIRMED,MMT.ATL,Engine,PC Windows 7,normal
NEW,Platform,Compare,All All,normal
NEW,Target Management,Terminal,PC Windows Server 2008,normal
NEW,CDT,cdt-editor,PC Linux,normal
NEW,Tycho,Core,All All,enhancement
NEW,Gemini.JPA,Core,PC Windows 7,normal
NEW,JDT,Debug,Macintosh Mac OS X,normal
NEW,JDT,Core,PC Windows XP,normal
NEW,JDT,Core,PC Mac OS X,normal
NEW,CDT,cdt-debug-dsf,PC Linux,normal
NEW,Platform,SWT,PC Windows XP,normal
UNCONFIRMED,MMT.ATL,UI,PC Windows 7,normal
NEW,Platform,SWT,PC Windows 7,normal
NEW,JDT,Debug,PC Linux,normal
NEW,Platform,SWT,PC Windows 7,normal
ASSIGNED,JDT,Text,All All,enhancement
NEW,DLTK,Common-Debug,PC Linux,normal
NEW,CDT,cdt-debug,PC Linux,normal
NEW,Platform,UI,PC Windows 7,enhancement
NEW,Platform,UI,PC Linux,normal
NEW,LDT,LuaDevelopmentTools,PC Windows 7,minor
NEW,Platform,Compare,PC Linux,normal
NEW,Equinox,Launcher,PC Windows Vista,major
NEW,Platform,SWT,PC Windows 7,normal
NEW,JDT,Core,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
NEW,Platform,UI,PC Linux,major
NEW,TCF,Debug,PC Linux,normal
NEW,CDT,cdt-debug,PC Linux,enhancement
NEW,EMF,cdo.dawn,PC Windows 7,normal
NEW,LDT,LuaDevelopmentTools,PC Linux,major
ASSIGNED,JDT,Core,PC Linux,normal
NEW,EGit,UI,PC All,normal
NEW,Equinox,p2,PC Windows 7,major
ASSIGNED,JDT,UI,All All,enhancement
NEW,Equinox,Framework,PC Linux,blocker
ASSIGNED,Dali JPA Tools,General,PC Linux,normal
NEW,EclipseLink,JPA,PC Windows 7,blocker
NEW,Platform,SWT,Macintosh Mac OS X,major
NEW,Platform,IDE,PC Mac OS X,normal
ASSIGNED,JDT,UI,All All,enhancement
NEW,Virgo,virgo-build,PC Linux,normal
NEW,Platform,IDE,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Windows 7,enhancement
NEW,EclipseLink,JPA,All All,normal
NEW,EPF,Tool,PC Windows 7,normal
NEW,Mylyn Docs,EPUB,All All,minor
NEW,EclipseLink,MOXy,PC Mac OS X,enhancement
NEW,MDT.MoDisco,Technologies,PC Windows XP,normal
ASSIGNED,JDT,Core,PC Linux,normal
NEW,Platform,UI,PC Linux,normal
NEW,Data Tools,SQL,PC Windows 7,normal
NEW,JDT,Core,PC Linux,normal
NEW,Equinox,p2,All All,enhancement
ASSIGNED,JDT,UI,All All,enhancement
NEW,Data Tools,SQL,PC Windows 7,minor
NEW,Platform,UI,PC Windows 7,normal
NEW,Platform,UI,All All,major
NEW,z_Archived,EDT,PC Linux,enhancement
NEW,Platform,Releng,All All,normal
NEW,PDE,UI,PC Mac OS X,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Platform,SWT,PC Windows 7,normal
ASSIGNED,STEM,UI,PC Windows XP,enhancement
NEW,Platform,UI,PC Windows Vista,normal
NEW,Platform,UI,PC All,normal
NEW,Platform,UI,PC Windows XP,normal
ASSIGNED,JGit,JGit,All All,enhancement
NEW,Platform,Releng,PC Mac OS X,normal
NEW,Platform,UI,PC Windows XP,enhancement
NEW,Mylyn Tasks,Bugzilla,PC Linux,normal
NEW,Equinox,Launcher,PC Linux-GTK,normal
NEW,Mylyn Reviews R4E,Core,PC Windows XP,enhancement
NEW,Equinox,p2,PC Linux,normal
NEW,EMF,Xcore,All All,enhancement
NEW,Dali JPA Tools,JPA,PC Windows 7,normal
NEW,JDT,Core,All All,normal
ASSIGNED,RAP,RWT,All All,normal
NEW,Linux Tools,Valgrind,PC Linux,normal
NEW,Platform,SWT,PC Windows 7,normal
NEW,GMF-Notation,General,All All,normal
ASSIGNED,Platform,Text,All All,minor
ASSIGNED,EclipseLink,Utils,PC Windows 7,enhancement
NEW,Platform,Releng,PC Linux,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Platform,IDE,PC Windows XP,minor
NEW,Mylyn Builds,Hudson,PC Windows 7,enhancement
NEW,CDT,cdt-autotools,PC Windows 7,normal
NEW,Platform,UI,PC Mac OS X,normal
NEW,Platform,CVS,PC Linux,normal
NEW,EclipseLink,JPA,PC Windows 7,major
NEW,WTP ServerTools,wst.server,PC Windows 7,normal
NEW,TMF,Xtext,PC Linux,normal
NEW,z_Archived,IDE4EDU,PC Windows 7,trivial
NEW,EGit,UI,PC Windows 7,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Platform,UI,PC Linux,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,z_Archived,EDT,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
NEW,Platform,SWT,Macintosh Mac OS X,normal
NEW,WTP ServerTools,jst.server,PC Windows 7,major
NEW,Acceleo,Core,PC Windows Vista,normal
NEW,WTP Releng,releng,PC Linux,normal
NEW,Platform,CVS,PC Windows 7,major
NEW,LDT,LuaDevelopmentTools,PC Linux,enhancement
NEW,WTP ServerTools,wst.server,All All,normal
NEW,WTP Source Editing,wst.xsd,PC Windows 7,normal
NEW,Platform,Resources,All All,enhancement
NEW,Equinox,p2,PC Windows 7,normal
NEW,JSDT,Web,PC Linux,normal
NEW,CBI,CBI,PC Linux,normal
NEW,JDT,Core,PC Mac OS X,normal
ASSIGNED,Platform,Doc,All All,normal
NEW,EclipseLink,Foundation,PC Windows 7,normal
NEW,Platform,SWT,PC Mac OS X,normal
NEW,EclipseLink,JPA,PC Windows XP,normal
NEW,Platform,UI,All All,normal
NEW,EMFT.facet,Main,PC Windows 7,normal
NEW,JDT,Core,PC All,normal
NEW,EMFT.facet,Main,PC Windows 7,normal
NEW,Platform,Releng,PC Linux,normal
NEW,PTP,Debug,Macintosh Mac OS X,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
NEW,EMFT.facet,Main,PC Windows 7,normal
ASSIGNED,EMFT.facet,Main,PC Windows XP,normal
NEW,Platform,SWT,PC Mac OS X,normal
ASSIGNED,Papyrus,Diagram,All All,normal
NEW,Mylyn Builds,Framework,PC Windows 7,minor
NEW,Platform,SWT,PC Mac OS X,normal
NEW,Platform,SWT,Macintosh Mac OS X,normal
NEW,AspectJ,Compiler,PC Windows XP,blocker
NEW,Platform,User,PC Windows XP,normal
NEW,JSDT,Debug,PC Linux,normal
NEW,Dash,Handbook,PC Windows 7,normal
NEW,Equinox,p2,PC Mac OS X,normal
ASSIGNED,JDT,UI,All All,enhancement
NEW,Equinox,p2,All All,enhancement
NEW,PDE,UI,PC Mac OS X,normal
NEW,Mylyn Context,Framework,PC Windows 7,enhancement
NEW,Platform,Ant,PC Windows 7,normal
NEW,Platform,SWT,PC Mac OS X,normal
NEW,Platform,IDE,PC Windows 7,normal
NEW,QVTo,Engine,PC Windows Vista,normal
NEW,Platform,SWT,Macintosh Mac OS X,normal
NEW,Platform,IDE,Macintosh Mac OS X,normal
NEW,Equinox,p2,PC Windows XP,normal
ASSIGNED,RAP,RWT,All All,normal
NEW,Dali JPA Tools,General,PC All,normal
NEW,Platform,Releng,PC Linux,enhancement
ASSIGNED,JDT,Text,All All,enhancement
NEW,Platform,Debug,All All,enhancement
NEW,JDT,Core,PC All,enhancement
ASSIGNED,Graphiti,Core,All All,major
NEW,z_Archived,EDT,PC Linux,normal
NEW,Platform,User,PC Windows 7,minor
NEW,MTJ,MTJ,PC Windows 7,enhancement
NEW,e4,Tools,All All,enhancement
NEW,Platform,SWT,PC Windows 7,major
NEW,JDT,Debug,PC Linux,normal
ASSIGNED,JDT,Text,All All,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
ASSIGNED,JDT,Text,All All,normal
NEW,Equinox,Components,PC Linux,normal
NEW,CDT,cdt-memory,PC Windows XP,minor
NEW,Platform,UI,PC Windows XP,normal
NEW,Tycho,Core,All All,enhancement
NEW,Platform,Team,All All,normal
NEW,CDT,cdt-debug-dsf,PC Linux,enhancement
NEW,Platform,Debug,All All,enhancement
NEW,Subversive,Connectors,Macintosh Mac OS X,normal
NEW,Equinox,Framework,All All,normal
NEW,LDT,LuaDevelopmentTools,PC Linux,enhancement
NEW,EPP,jee-package,PC Windows XP,normal
NEW,SWTBot,SWTBot,PC All,normal
NEW,Platform,Runtime,PC Linux,enhancement
NEW,Equinox,Framework,All All,enhancement
NEW,Platform,SWT,All Mac OS X,normal
NEW,Platform,Team,PC Linux,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
NEW,TMF,Xtext,PC Windows XP,normal
ASSIGNED,EMFT.facet,Main,PC Windows 7,normal
NEW,EMFT.facet,Main,PC Windows 7,normal
NEW,EGit,Core,Macintosh Mac OS X,normal
ASSIGNED,CDT,cdt-debug-dsf-gdb,PC Windows Vista,normal
NEW,Platform,UI,PC Windows 8,normal
NEW,M2E-WTP,Core,PC Windows 7,normal
NEW,Mylyn Tasks,Framework,PC Linux,normal
NEW,Mylyn Tasks,Framework,PC All,enhancement
ASSIGNED,Hudson,Core,All All,major
ASSIGNED,CDT,cdt-build,PC Linux,normal
NEW,Platform,Debug,PC Windows 7,normal
ASSIGNED,JDT,Text,All All,normal
NEW,Tycho,Core,All All,normal
NEW,Platform,SWT,PC Windows 7,critical
NEW,EclipseLink,JPA,All Mac OS X,minor
NEW,Platform,UI,All All,normal
NEW,Platform,User,PC Windows 7,normal
NEW,Platform,SWT,PC Windows 7,critical
NEW,Platform,UI,PC Mac OS X,minor
NEW,OCL,Core,PC Windows Vista,normal
NEW,CDT,cdt-build,PC Windows XP,major
ASSIGNED,STEM,Core,All All,enhancement
NEW,Platform,SWT,PC Mac OS X,normal
ASSIGNED,Platform,SWT,PC Mac OS X,normal
NEW,Xtend,Backlog,PC Windows Vista,enhancement
NEW,JDT,Core,PC Windows 7,normal
NEW,EMF,cdo.core,All All,enhancement
NEW,Platform,UI,PC Windows Vista,normal
NEW,CBI,CBI,PC Linux,normal
NEW,Mylyn Tasks,Trac,PC Linux,enhancement
NEW,EclipseLink,JPA,PC Linux,minor
NEW,EPP,Usage,PC Windows 7,normal
NEW,Orbit,releng,PC Linux,normal
NEW,BIRT,Report,PC Windows Server 2003,major
NEW,EclipseLink,Build,PC Linux,normal
NEW,WTP Java EE Tools,jst.j2ee,PC Linux,normal
NEW,WTP Java EE Tools,jst.j2ee,PC Linux,normal
NEW,PTP,Photran.Unknown,PC Windows 7,normal
NEW,EGit,UI,PC Windows 7,major
NEW,Platform,UI,PC Windows 7,normal
NEW,Virgo,jetty,Macintosh Mac OS X,enhancement
NEW,Platform,SWT,PC Windows 7,normal
NEW,WTP Java EE Tools,jst.j2ee,PC Linux,normal
NEW,Platform,Releng,All All,enhancement
NEW,NatTable,Core,PC Windows 7,enhancement
NEW,JDT,Debug,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
NEW,WTP Java EE Tools,jst.j2ee,PC Windows 7,normal
NEW,WTP Java EE Tools,jst.j2ee,PC Linux,normal
NEW,WTP Java EE Tools,jst.j2ee,PC Windows 7,normal
NEW,WTP Java EE Tools,wst.web,PC All,normal
NEW,z_Archived,gmt,PC Linux,normal
NEW,EGit,Core,PC Windows 7,normal
ASSIGNED,Data Tools,SQL,PC Windows XP,normal
NEW,Platform,Releng,PC Linux,normal
NEW,Platform,Releng,PC Linux,normal
NEW,Platform,Releng,PC Linux,normal
NEW,RAP,JFace,PC Windows 7,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Equinox,p2,PC Windows 7,normal
NEW,EMF,cdo.core,PC Linux,major
NEW,SWTBot,GEFBot,PC Windows 7,major
NEW,JSDT,Debug,PC Windows 7,normal
NEW,CDT,cdt-debug-dsf-gdb,PC Linux,normal
UNCONFIRMED,NatTable,Core,PC Windows 7,normal
NEW,Mylyn Versions,Git,PC Windows Vista,normal
NEW,CDT,cdt-indexer,PC Linux,enhancement
NEW,Community,Website,All All,normal
NEW,Platform,IDE,PC Windows 7,major
NEW,Dali JPA Tools,Diagram,PC Windows 7,enhancement
NEW,EclipseLink,JPA,All All,major
NEW,RAP,RWT,All All,enhancement
NEW,EclipseLink,Foundation,Other AIX Motif,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Platform,Resources,All All,normal
NEW,Mylyn Reviews,Gerrit,PC Linux,normal
NEW,PTP,RDT.sync,PC Mac OS X,enhancement
NEW,TCF,Python,PC Linux,normal
NEW,Jubula,UA,All All,major
NEW,Platform,SWT,PC All,normal
NEW,AJDT,UI,PC Windows 7,normal
NEW,Platform,SWT,PC All,normal
NEW,EclipseLink,JPA,All All,blocker
NEW,Mylyn Reviews R4E,Core,All All,enhancement
NEW,Platform,SWT,PC Windows XP,normal
NEW,Platform,IDE,All All,enhancement
NEW,JDT,Core,PC Linux,normal
NEW,Hudson,Plugins,PC Linux,normal
NEW,Orbit,bundles,All All,minor
NEW,CDT,cdt-build-managed,PC Windows 7,critical
NEW,Virgo,runtime,PC Mac OS X,enhancement
NEW,Community,Project,PC Linux,normal
NEW,Platform,IDE,PC Windows 7,normal
NEW,JDT,Core,PC Windows 7,normal
NEW,JDT,Core,PC Windows 7,normal
ASSIGNED,Equinox,p2,PC Windows 7,normal
NEW,Tycho,Core,All All,normal
NEW,CDT,cdt-parser,PC Windows 7,normal
NEW,Target Management,RSE,PC Windows XP,normal
NEW,Platform,Ant,PC Windows 7,minor
NEW,Platform,SWT,PC Windows 7,major
NEW,JDT,Core,PC Windows 7,normal
ASSIGNED,CDT,cdt-debug-dsf-gdb,PC Windows All,normal
NEW,Equinox,p2,Macintosh Mac OS X,enhancement
ASSIGNED,z_Archived,TPTP,Other Linux,major
NEW,EMF,cdo.core,PC Linux,normal
NEW,JDT,Debug,Macintosh Mac OS X,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Platform,SWT,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Windows XP,normal
NEW,CDT,cdt-core,PC Windows 7,normal
NEW,CDT,cdt-memory,PC Windows XP,normal
NEW,Equinox,Components,PC All,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
NEW,Xtend,Core,PC Mac OS X,normal
NEW,JDT,Core,PC Windows 7,enhancement
ASSIGNED,WTP ServerTools,wst.server,PC Windows 7,normal
NEW,Platform,User,PC Windows 7,normal
ASSIGNED,Paho,Samples,All All,enhancement
NEW,Papyrus,Core,PC Windows 7,normal
NEW,CDT,cdt-editor,PC Windows 7,normal
NEW,Mylyn Tasks,Framework,PC Linux,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Platform,Releng,PC Linux,normal
NEW,Data Tools,DataTools,PC Windows 7,normal
NEW,JDT,Core,PC Windows 7,normal
NEW,EclipseLink,Foundation,PC Linux,minor
NEW,Platform,UI,PC Windows 7,major
ASSIGNED,GMF-Tooling,Models,PC Mac OS X,normal
ASSIGNED,JDT,UI,All All,enhancement
NEW,RAP,RWT,Macintosh Mac OS X,normal
NEW,EGit,UI,PC Windows 7,enhancement
NEW,Platform,UI,PC Mac OS X,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Acceleo,Core,PC Windows 7,major
NEW,Mylyn Reviews,Gerrit,All All,enhancement
NEW,Platform,SWT,PC Windows All,normal
NEW,Equinox,p2,PC Mac OS X,major
ASSIGNED,GMF-Tooling,Runtime,PC Mac OS X,normal
NEW,Platform,UI,PC Windows 7,minor
NEW,Platform,SWT,All All,normal
NEW,Mylyn Reviews,Framework,Macintosh Mac OS X,trivial
NEW,PDE,UI,PC Windows XP,normal
NEW,M2E-WTP,overlay,All All,normal
NEW,Platform,UI,PC Linux,normal
NEW,Platform,Runtime,PC Mac OS X,normal
NEW,PDE,UI,PC Mac OS X,normal
NEW,Platform,Releng,PC Linux,normal
NEW,EclipseLink,JPA,PC Linux,critical
NEW,EclipseLink,JPA,PC Windows 7,enhancement
NEW,Hudson,Core,PC Linux,minor
NEW,Platform,SWT,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Linux,normal
NEW,Hudson,Core,PC Linux,normal
NEW,EGit,UI,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Linux,normal
NEW,Equinox,Launcher,PC Windows 7,minor
NEW,Mylyn Commons,UI,Macintosh Mac OS X,normal
NEW,CDT,cdt-debug-dsf,PC Linux,normal
NEW,JGit,JGit,PC Windows XP,normal
NEW,RAP,RWT,PC Windows 7,normal
NEW,JDT,Debug,PC Windows 7,normal
NEW,WTP Source Editing,wst.xml,PC Windows 7,minor
NEW,Platform,UI,PC Windows 8,normal
NEW,CDT,cdt-debug,PC Windows 7,normal
NEW,Platform,SWT,Macintosh Mac OS X,normal
ASSIGNED,Platform,Text,PC Windows Vista,normal
ASSIGNED,Platform,Text,All All,normal
NEW,PDE,UI,PC Windows XP,normal
NEW,JDT,Core,PC Linux,normal
NEW,EMFT,MWE,PC Windows XP,critical
ASSIGNED,Hudson,Core,PC Linux,enhancement
ASSIGNED,Hudson,Core,PC Linux,enhancement
NEW,JSDT,General,PC Linux,normal
NEW,Platform,Debug,PC Windows 7,normal
NEW,CDT,cdt-indexer,PC Linux,enhancement
NEW,Platform,UI,All All,minor
NEW,Equinox,p2,PC Mac OS X,normal
NEW,Platform,Team,PC Linux,normal
NEW,Equinox,Launcher,All Mac OS X,normal
NEW,Platform,SWT,PC Linux,normal
ASSIGNED,JDT,UI,All All,enhancement
NEW,EclipseLink,JPA,PC Linux,major
NEW,WTP Source Editing,wst.xml,PC Windows 7,normal
ASSIGNED,JDT,UI,All All,enhancement
NEW,EclipseLink,JPA,PC Windows XP,normal
NEW,EGit,Releng,PC Linux,normal
NEW,CDT,cdt-build,All All,normal
NEW,Platform,UI,PC Windows 7,minor
NEW,EclipseLink,Foundation,PC Windows 7,normal
NEW,Platform,UI,PC Windows XP,normal
NEW,Mylyn Tasks,Framework,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Windows XP,normal
NEW,LDT,LuaDevelopmentTools,PC Windows 7,enhancement
NEW,Platform,UI,PC Windows XP,normal
NEW,Tycho,Core,All All,enhancement
NEW,Tycho,Core,All All,enhancement
NEW,Nebula,Oscilloscope,PC All,normal
NEW,Nebula,Oscilloscope,PC All,normal
ASSIGNED,RAP,Workbench,All All,normal
NEW,Platform,UI,All Linux,minor
ASSIGNED,RTSC,Targets,All All,normal
NEW,Platform,UI,All All,normal
NEW,Platform,Ant,PC Windows 7,minor
NEW,Equinox,p2,PC Windows 7,normal
NEW,RAP,RWT,All All,normal
NEW,EMFT.facet,Main,PC Windows 7,major
NEW,Equinox,Security,Macintosh Mac OS X,normal
NEW,Papyrus,Diagram,All All,enhancement
NEW,Platform,SWT,PC Windows 7,normal
NEW,Tycho,Core,All All,enhancement
NEW,Xtend,Backlog,PC Linux,normal
NEW,Dali JPA Tools,JAXB,PC Windows 7,enhancement
NEW,Platform,SWT,Macintosh Mac OS X,normal
NEW,Platform,Team,PC Linux,critical
NEW,EclipseLink,Foundation,All All,normal
NEW,LDT,LuaDevelopmentTools,PC Windows 7,trivial
ASSIGNED,EclipseLink,Foundation,All All,normal
NEW,EGit,UI,All All,normal
NEW,EclipseLink,JPA,All All,major
NEW,CDT,cdt-build-managed,PC Linux,major
NEW,PDT,Debugger,All All,enhancement
NEW,Target Management,RSE,PC Windows 7,normal
NEW,CDT,cdt-editor,PC Windows 7,normal
NEW,Equinox,p2,PC All,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,EPP,rcp-package,PC Windows 7,normal
NEW,JDT,Debug,PC Linux,enhancement
NEW,Platform,IDE,PC Windows 7,major
ASSIGNED,EGit,UI,All All,normal
NEW,JDT,Core,All All,enhancement
NEW,Platform,Debug,Macintosh Mac OS X,normal
NEW,Platform,SWT,PC Windows XP,normal
ASSIGNED,Equinox,p2,PC Linux,normal
NEW,Platform,UI,PC Windows 7,normal
NEW,Platform,UI,PC Linux,normal
NEW,Java Server Faces,UI,PC Windows 7,normal
NEW,Equinox,p2,PC Windows 7,normal
NEW,JDT,Core,All All,normal
NEW,Subversive,UI,PC Windows 7,enhancement
NEW,Platform,IDE,PC Windows Vista,normal
NEW,OCL,Core,PC Windows Vista,normal
NEW,PDT,Editor,Macintosh Mac OS X,normal
ASSIGNED,JDT,UI,All All,enhancement
NEW,Platform,UI,PC Windows 7,normal
ASSIGNED,JDT,UI,All All,normal
NEW,PDT,Debugger,PC Windows 7,major
NEW,Equinox,p2,PC Windows 7,normal
NEW,CDT,cdt-parser,PC Windows XP,normal
NEW,Papyrus,Core,PC Windows 7,normal
NEW,Platform,UI,PC Windows 7,major
NEW,EclipseLink,JPA,PC Linux,normal
ASSIGNED,JDT,Core,PC Mac OS X,normal
ASSIGNED,Platform,Text,All All,enhancement
ASSIGNED,Hudson,Core,PC Mac OS X,enhancement
NEW,Platform,SWT,PC Windows XP,normal
NEW,AspectJ,Runtime,PC Mac OS X,normal
NEW,Platform,SWT,Macintosh Mac OS X,normal
NEW,Tycho,Core,All All,enhancement
NEW,JDT,Core,PC Linux,normal
NEW,JDT,Core,All All,normal
NEW,Platform,UI,PC Linux-GTK,major
NEW,JDT,Core,PC Windows 7,minor
NEW,z_Archived,EDT,PC Windows XP,enhancement
NEW,Platform,Releng,PC Linux,normal
NEW,Tycho,Core,All All,enhancement
ASSIGNED,Platform,IDE,All All,enhancement
NEW,Tycho,Core,All All,enhancement
ASSIGNED,PDE,UI,All All,normal
NEW,Mylyn Reviews R4E,UI,PC Windows 7,enhancement
ASSIGNED,Equinox,p2,PC Windows 7,enhancement
NEW,TMF,Xtext,PC Mac OS X,normal
NEW,PDE,UI,All All,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
ASSIGNED,EclipseLink,Documentation,All All,normal
NEW,Platform,Ant,PC Windows 7,normal
NEW,Babel,translations,PC Windows 7,normal
NEW,EGit,UI,All All,enhancement
NEW,BIRT,Report,PC Windows Server 2003,critical
NEW,Hudson,WWW,PC Mac OS X,major
NEW,Platform,IDE,PC Windows XP,normal
NEW,Platform,CVS,PC Windows 7,normal
NEW,BIRT,Data,PC Windows 8,normal
NEW,EclipseLink,Foundation,All All,normal
NEW,EclipseLink,JPA,PC Windows 7,normal
NEW,Platform,UI,PC Linux,major
NEW,Platform,UI,PC Mac OS X,normal
NEW,AspectJ,LTWeaving,PC Windows 7,normal
NEW,Dali JPA Tools,Diagram,PC Windows 7,enhancement
NEW,AspectJ,Compiler,PC Mac OS X,major
NEW,Platform,UI,PC Windows XP,normal
NEW,JDT,Core,PC Mac OS X,normal
NEW,EclipseLink,MOXy,PC Linux,normal
NEW,JDT,Core,PC Windows 7,enhancement
ASSIGNED,EMF,cdo.core,PC Windows 7,normal
NEW,JDT,Core,PC Windows 7,normal
NEW,JDT,Debug,All All,major
NEW,JDT,Core,All All,normal
NEW,TMF,Xtext,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Windows 7,enhancement
NEW,Tycho,Core,All All,enhancement
NEW,Target Management,RSE,PC Windows XP,normal
NEW,Platform,UI,All All,enhancement
NEW,Target Management,RSE,PC Windows XP,normal
ASSIGNED,Platform,Text,All All,enhancement
NEW,Lyo,Core,PC Windows 7,enhancement
NEW,EclipseLink,JPA,PC Linux,normal
NEW,EGit,UI,All All,normal
NEW,Equinox,p2,PC Windows 7,normal
NEW,Papyrus,Core,All All,enhancement
NEW,Platform,UI,PC Windows 7,normal
NEW,GEF,GEF-Legacy,PC Mac OS X,normal
NEW,Platform,IDE,PC Windows 7,normal
NEW,JDT,Core,PC Linux-GTK,normal
NEW,JDT,Core,All All,enhancement
ASSIGNED,JDT,Core,PC Windows 7,minor
NEW,JDT,Core,Macintosh Mac OS X,normal
NEW,CDT,cdt-debug-dsf-gdb,PC Linux,minor
ASSIGNED,Platform,UI,PC All,normal
NEW,Subversive,Core,PC Windows 7,major
ASSIGNED,Equinox,Components,PC Windows XP,normal
NEW,Platform,SWT,PC Mac OS X,normal
NEW,Platform,IDE,PC Linux,normal
NEW,Platform,UI,PC Linux,enhancement
NEW,GMF-Runtime,General,PC Windows 7,critical
ASSIGNED,CDT,cdt-debug-dsf-gdb,PC Linux,normal
NEW,JDT,Core,PC Windows 7,normal
NEW,Platform,UI,PC Windows XP,normal
NEW,Platform,Runtime,PC Mac OS X,normal
NEW,Xtend,Core,PC Mac OS X,normal
NEW,Platform,Runtime,PC Mac OS X,normal
NEW,Papyrus,Designer,All All,normal
NEW,Tycho,Core,All All,enhancement
NEW,Equinox,p2,PC Windows 7,normal
NEW,EclipseLink,JPA,PC Mac OS X,normal
ASSIGNED,RAP,RWT,All All,normal
NEW,Platform,IDE,PC Windows 7,normal
NEW,WTP Java EE Tools,jst.j2ee,PC Windows XP,enhancement
ASSIGNED,Lyo,Client,PC Mac OS X,major
NEW,PDT,Code,All All,normal
NEW,EMF,Xcore,PC Linux,enhancement
NEW,TMF,Xtext,PC Mac OS X,normal
NEW,PDE,UI,PC Windows 7,minor
NEW,Equinox,Launcher,Macintosh Mac OS X,normal
ASSIGNED,GMF-Tooling,UI,PC Mac OS X,normal
NEW,Equinox,p2,PC Windows 7,normal
NEW,Target Management,Terminal,PC Linux,normal
