13661,276084,2.732428249421045,2
19903,347947,2.733736023824301,2
14669,288023,2.7339723664477766,1
8241,204155,2.7347375887630156,2
11947,255364,2.7358449145508956,3
29934,483563,2.7374744573365435,2
30622,491329,2.740907184217571,1
4516,141762,2.742392058397686,2
7938,199596,2.742561725810011,1
10790,239158,2.743255040299891,2
5544,160163,2.750793615368561,2
36358,552660,2.7531086175223125,3
17131,315209,2.7539337772421217,3
18630,331799,2.7546365275885454,3
25774,428516,2.7684326124530836,1
3051,110260,2.7722159259018855,3
28844,471566,2.7801260769828113,5
31440,500168,2.7801260769828113,3
32439,511832,2.7801260769828113,3
35737,547636,2.7801260769828113,3
36258,551853,2.7801260769828113,3
34820,538642,2.780933595558302,3
21731,373540,2.7826739331049084,3
13121,269620,2.784116603422299,3
26501,438408,2.785577642547972,3
33145,518146,2.785577642547972,3
33211,518951,2.785577642547972,1
33880,528037,2.785577642547972,3
8031,201155,2.786461397070487,2
11627,250113,2.786461397070487,2
12276,259354,2.786461397070487,2
13082,269188,2.786461397070487,3
13655,276059,2.786461397070487,3
11614,249879,2.787268915645977,3
13234,271071,2.787268915645977,2
35789,548253,2.7893274274906057,3
26431,437435,2.7914693166390165,2
25270,421553,2.7917658713784603,2
35825,548517,2.7929057098815564,1
10589,236649,2.7937504913755835,2
24199,406822,2.796929902141212,2
24481,411013,2.796929902141212,2
23897,402711,2.7969381482794193,2
5506,159838,2.801028466709817,2
35747,547762,2.8042924235283766,3
13735,276868,2.8043912731664746,2
13754,277078,2.8049269101966754,3
22799,388823,2.805117905608035,1
24174,406472,2.805117905608035,3
5319,156942,2.8051496229817428,2
33612,525502,2.805252327257819,2
5705,163120,2.8053153954688925,2
9618,222429,2.8053153954688925,2
11788,252363,2.805928100702522,2
13230,271015,2.8065863365581882,2
14545,286528,2.8112818514316604,3
8326,205261,2.811698068336583,2
9951,227207,2.811698068336583,2
21496,370203,2.811698068336583,3
33927,528690,2.812669929327487,3
13382,272814,2.8151560094794887,3
13467,273720,2.815360265389336,3
10390,234045,2.8159635280549797,2
14475,285600,2.8167832728367617,3
19041,337033,2.821245615655661,3
16147,304512,2.8220531342311514,2
22368,383155,2.828603614187757,3
10759,238793,2.828873788782362,3
10850,240060,2.828873788782362,3
11289,245430,2.828873788782362,3
11409,247080,2.828873788782362,3
11731,251548,2.828873788782362,3
16236,305383,2.828873788782362,3
16576,309239,2.828873788782362,2
17475,319321,2.828873788782362,3
20533,356932,2.828873788782362,3
20905,362205,2.828873788782362,2
21278,367217,2.828873788782362,2
21592,371494,2.828873788782362,3
22059,378363,2.828873788782362,2
22534,385409,2.828873788782362,3
8110,202396,2.8306357788008674,2
14687,288289,2.83848837867495,1
23922,403095,2.838795492322532,3
24998,418067,2.838795492322532,3
8806,211215,2.8390223208659022,5
8811,211305,2.8390223208659022,2
8812,211306,2.8390223208659022,2
8814,211309,2.8390223208659022,4
8815,211311,2.8390223208659022,4
8816,211312,2.8390223208659022,5
8817,211317,2.8390223208659022,5
8818,211318,2.8390223208659022,4
8819,211319,2.8390223208659022,4
8820,211320,2.8390223208659022,4
8822,211327,2.8390223208659022,5
8823,211328,2.8390223208659022,5
8824,211331,2.8390223208659022,3
9082,215113,2.8390223208659022,5
9272,217924,2.8390223208659022,5
9279,218082,2.8390223208659022,5
9280,218087,2.8390223208659022,5
9335,218663,2.8390223208659022,2
9494,220807,2.8390223208659022,5
9539,221384,2.8390223208659022,5
9545,221511,2.8390223208659022,5
9611,222295,2.8390223208659022,5
9632,222622,2.8390223208659022,5
9642,222808,2.8390223208659022,5
9643,222809,2.8390223208659022,5
9758,224634,2.8390223208659022,3
9823,225643,2.8390223208659022,5
9948,227145,2.8390223208659022,5
9959,227330,2.8390223208659022,5
10003,228058,2.8390223208659022,5
10088,229620,2.8390223208659022,5
10101,229772,2.8390223208659022,5
10131,230173,2.8390223208659022,5
10223,231848,2.8390223208659022,5
10236,232134,2.8390223208659022,5
10645,237358,2.8390223208659022,2
10698,237904,2.8390223208659022,5
10891,240545,2.8390223208659022,5
10919,240858,2.8390223208659022,5
11051,242472,2.8390223208659022,5
11109,243321,2.8390223208659022,5
11202,244464,2.8390223208659022,5
11357,246271,2.8390223208659022,2
11363,246356,2.8390223208659022,3
11446,247662,2.8390223208659022,2
11504,248361,2.8390223208659022,2
11534,248726,2.8390223208659022,5
11577,249203,2.8390223208659022,2
11615,249899,2.8390223208659022,3
11703,251231,2.8390223208659022,2
11734,251580,2.8390223208659022,2
11776,252157,2.8390223208659022,2
11782,252263,2.8390223208659022,5
11787,252312,2.8390223208659022,2
11973,255620,2.8390223208659022,2
11978,255675,2.8390223208659022,3
12024,256217,2.8390223208659022,5
12088,256978,2.8390223208659022,5
12101,257125,2.8390223208659022,5
12195,258221,2.8390223208659022,2
12214,258567,2.8390223208659022,3
12296,259595,2.8390223208659022,5
12335,260266,2.8390223208659022,2
12352,260490,2.8390223208659022,2
12445,261671,2.8390223208659022,3
12507,262374,2.8390223208659022,2
12518,262441,2.8390223208659022,2
12603,263606,2.8390223208659022,2
12624,263895,2.8390223208659022,2
12672,264406,2.8390223208659022,2
12694,264585,2.8390223208659022,2
12781,265597,2.8390223208659022,2
12824,266100,2.8390223208659022,2
12966,267770,2.8390223208659022,5
12983,267865,2.8390223208659022,2
13112,269531,2.8390223208659022,2
13155,270125,2.8390223208659022,2
13215,270801,2.8390223208659022,2
13245,271171,2.8390223208659022,2
13258,271301,2.8390223208659022,2
13429,273304,2.8390223208659022,3
13447,273497,2.8390223208659022,2
14143,281532,2.8390223208659022,2
14146,281555,2.8390223208659022,2
14199,282290,2.8390223208659022,3
14203,282312,2.8390223208659022,3
14321,283767,2.8390223208659022,3
14335,283843,2.8390223208659022,3
14533,286425,2.8390223208659022,2
14538,286477,2.8390223208659022,2
14646,287718,2.8390223208659022,2
14671,288034,2.8390223208659022,2
14696,288383,2.8390223208659022,5
14753,288977,2.8390223208659022,2
14768,289191,2.8390223208659022,2
14793,289386,2.8390223208659022,2
14800,289487,2.8390223208659022,4
14952,291050,2.8390223208659022,2
14953,291080,2.8390223208659022,4
14986,291453,2.8390223208659022,2
14987,291463,2.8390223208659022,3
15139,293193,2.8390223208659022,2
15144,293255,2.8390223208659022,2
15189,293581,2.8390223208659022,2
15257,294098,2.8390223208659022,2
15260,294108,2.8390223208659022,3
15271,294245,2.8390223208659022,3
15384,295587,2.8390223208659022,3
15385,295589,2.8390223208659022,3
15465,296553,2.8390223208659022,2
15471,296603,2.8390223208659022,3
15518,297112,2.8390223208659022,3
15530,297312,2.8390223208659022,2
15540,297399,2.8390223208659022,3
15601,298095,2.8390223208659022,2
15616,298290,2.8390223208659022,3
15642,298550,2.8390223208659022,3
15705,299418,2.8390223208659022,2
15735,299684,2.8390223208659022,2
15753,299927,2.8390223208659022,4
15807,300485,2.8390223208659022,2
15808,300503,2.8390223208659022,2
15920,301914,2.8390223208659022,3
15947,302194,2.8390223208659022,3
15959,302328,2.8390223208659022,3
15960,302329,2.8390223208659022,3
15968,302405,2.8390223208659022,3
15969,302413,2.8390223208659022,3
16052,303360,2.8390223208659022,2
16053,303364,2.8390223208659022,4
16134,304363,2.8390223208659022,3
16185,304881,2.8390223208659022,3
16378,307034,2.8390223208659022,3
16384,307105,2.8390223208659022,2
16476,308099,2.8390223208659022,4
16502,308477,2.8390223208659022,3
16549,308917,2.8390223208659022,3
16551,308950,2.8390223208659022,3
16554,309000,2.8390223208659022,2
16593,309399,2.8390223208659022,3
16625,309735,2.8390223208659022,3
16634,309782,2.8390223208659022,3
16645,309828,2.8390223208659022,2
16776,311388,2.8390223208659022,3
16804,311760,2.8390223208659022,2
16864,312311,2.8390223208659022,3
16921,312913,2.8390223208659022,3
16937,313022,2.8390223208659022,2
16956,313224,2.8390223208659022,3
16973,313367,2.8390223208659022,3
17148,315408,2.8390223208659022,3
17168,315657,2.8390223208659022,2
17181,315854,2.8390223208659022,2
17255,316891,2.8390223208659022,3
17307,317597,2.8390223208659022,2
17326,317777,2.8390223208659022,2
17365,318225,2.8390223208659022,3
17600,320826,2.8390223208659022,3
17631,321141,2.8390223208659022,3
17747,322184,2.8390223208659022,2
17822,323077,2.8390223208659022,2
17938,324308,2.8390223208659022,3
17994,324941,2.8390223208659022,2
17996,324974,2.8390223208659022,3
18004,325055,2.8390223208659022,2
18059,325467,2.8390223208659022,3
18094,325781,2.8390223208659022,4
18114,325992,2.8390223208659022,3
18115,326004,2.8390223208659022,3
18139,326317,2.8390223208659022,3
18158,326552,2.8390223208659022,2
18173,326728,2.8390223208659022,2
18295,328062,2.8390223208659022,2
18440,329942,2.8390223208659022,2
18487,330484,2.8390223208659022,3
18531,330846,2.8390223208659022,3
18538,330914,2.8390223208659022,3
18554,331011,2.8390223208659022,2
18560,331094,2.8390223208659022,2
18606,331573,2.8390223208659022,2
18641,331938,2.8390223208659022,2
18643,331951,2.8390223208659022,3
18699,332654,2.8390223208659022,2
18701,332685,2.8390223208659022,3
18724,332994,2.8390223208659022,2
18731,333100,2.8390223208659022,2
18772,333568,2.8390223208659022,3
18780,333739,2.8390223208659022,2
18927,335797,2.8390223208659022,2
18932,335885,2.8390223208659022,2
18948,336066,2.8390223208659022,2
19007,336731,2.8390223208659022,3
19045,337115,2.8390223208659022,2
19059,337293,2.8390223208659022,2
19060,337297,2.8390223208659022,2
19074,337467,2.8390223208659022,2
19106,337922,2.8390223208659022,2
19131,338243,2.8390223208659022,3
19133,338246,2.8390223208659022,3
19219,339195,2.8390223208659022,3
19239,339521,2.8390223208659022,2
19243,339594,2.8390223208659022,2
19263,339884,2.8390223208659022,2
19287,340130,2.8390223208659022,2
19332,340610,2.8390223208659022,2
19349,340785,2.8390223208659022,3
19378,341074,2.8390223208659022,2
19379,341077,2.8390223208659022,2
19395,341242,2.8390223208659022,3
19398,341297,2.8390223208659022,3
19411,341478,2.8390223208659022,2
19451,341929,2.8390223208659022,2
19458,342055,2.8390223208659022,2
19482,342340,2.8390223208659022,2
19492,342413,2.8390223208659022,3
19534,342963,2.8390223208659022,2
19552,343162,2.8390223208659022,2
19663,344448,2.8390223208659022,2
19675,344609,2.8390223208659022,3
19679,344721,2.8390223208659022,2
19695,344893,2.8390223208659022,2
19741,345447,2.8390223208659022,5
19760,345849,2.8390223208659022,3
19784,346117,2.8390223208659022,2
19798,346323,2.8390223208659022,2
19814,346562,2.8390223208659022,2
19836,346917,2.8390223208659022,2
19853,347158,2.8390223208659022,2
19878,347496,2.8390223208659022,2
19884,347539,2.8390223208659022,2
19906,347987,2.8390223208659022,2
19919,348181,2.8390223208659022,2
19958,348876,2.8390223208659022,2
19992,349401,2.8390223208659022,2
19996,349483,2.8390223208659022,2
20006,349646,2.8390223208659022,2
20016,349728,2.8390223208659022,2
20054,350220,2.8390223208659022,2
20072,350510,2.8390223208659022,2
20083,350668,2.8390223208659022,2
20154,351481,2.8390223208659022,2
20225,352423,2.8390223208659022,2
20274,353115,2.8390223208659022,3
20276,353121,2.8390223208659022,3
20311,353571,2.8390223208659022,2
20369,354572,2.8390223208659022,2
20385,354732,2.8390223208659022,3
20413,355186,2.8390223208659022,2
20440,355697,2.8390223208659022,2
20480,356256,2.8390223208659022,3
20509,356661,2.8390223208659022,2
20531,356885,2.8390223208659022,2
20532,356896,2.8390223208659022,2
20555,357344,2.8390223208659022,2
20559,357402,2.8390223208659022,2
20560,357407,2.8390223208659022,3
20599,357839,2.8390223208659022,2
20648,358608,2.8390223208659022,2
20649,358612,2.8390223208659022,2
20674,358949,2.8390223208659022,2
20677,358976,2.8390223208659022,2
20707,359555,2.8390223208659022,2
20727,359823,2.8390223208659022,3
20737,359895,2.8390223208659022,2
20768,360372,2.8390223208659022,2
20797,360833,2.8390223208659022,2
20835,361272,2.8390223208659022,2
20846,361381,2.8390223208659022,2
20861,361529,2.8390223208659022,2
20895,362060,2.8390223208659022,2
20902,362183,2.8390223208659022,2
20916,362414,2.8390223208659022,3
20927,362519,2.8390223208659022,2
20943,362946,2.8390223208659022,2
20959,363136,2.8390223208659022,2
20999,363643,2.8390223208659022,2
21001,363674,2.8390223208659022,2
21005,363693,2.8390223208659022,2
21056,364490,2.8390223208659022,2
21058,364546,2.8390223208659022,3
21066,364627,2.8390223208659022,2
21076,364775,2.8390223208659022,3
21086,364922,2.8390223208659022,2
21163,365874,2.8390223208659022,2
21175,366006,2.8390223208659022,3
21180,366059,2.8390223208659022,2
21181,366074,2.8390223208659022,2
21187,366156,2.8390223208659022,2
21245,366852,2.8390223208659022,2
21253,366952,2.8390223208659022,2
21267,367107,2.8390223208659022,2
21279,367241,2.8390223208659022,2
21301,367544,2.8390223208659022,2
21305,367576,2.8390223208659022,2
21385,368544,2.8390223208659022,2
21404,368833,2.8390223208659022,2
21412,368979,2.8390223208659022,2
21454,369617,2.8390223208659022,2
21469,369854,2.8390223208659022,4
21543,370737,2.8390223208659022,2
21549,370848,2.8390223208659022,2
21559,371057,2.8390223208659022,3
21608,371743,2.8390223208659022,2
21613,371818,2.8390223208659022,4
21615,371850,2.8390223208659022,2
21634,372137,2.8390223208659022,3
21653,372300,2.8390223208659022,2
21681,372672,2.8390223208659022,3
21682,372689,2.8390223208659022,2
21720,373300,2.8390223208659022,3
21768,374156,2.8390223208659022,2
21790,374552,2.8390223208659022,2
21796,374657,2.8390223208659022,2
21801,374762,2.8390223208659022,2
21804,374774,2.8390223208659022,2
21819,375014,2.8390223208659022,2
21841,375404,2.8390223208659022,2
22039,378140,2.8390223208659022,2
22053,378313,2.8390223208659022,2
22077,378573,2.8390223208659022,2
22148,379424,2.8390223208659022,4
22173,379763,2.8390223208659022,2
22174,379774,2.8390223208659022,3
22183,379990,2.8390223208659022,2
22250,381040,2.8390223208659022,2
22251,381090,2.8390223208659022,2
22263,381274,2.8390223208659022,2
22321,382308,2.8390223208659022,2
22349,382870,2.8390223208659022,3
22371,383201,2.8390223208659022,3
22374,383306,2.8390223208659022,2
22387,383414,2.8390223208659022,2
22412,383818,2.8390223208659022,2
22428,384107,2.8390223208659022,2
22493,384949,2.8390223208659022,2
22527,385350,2.8390223208659022,2
22544,385506,2.8390223208659022,3
22591,386239,2.8390223208659022,2
22603,386389,2.8390223208659022,2
22605,386398,2.8390223208659022,3
22612,386563,2.8390223208659022,2
22660,387104,2.8390223208659022,2
22669,387274,2.8390223208659022,3
22687,387545,2.8390223208659022,2
22696,387613,2.8390223208659022,3
22742,388131,2.8390223208659022,3
22760,388394,2.8390223208659022,2
22777,388501,2.8390223208659022,2
22796,388789,2.8390223208659022,2
22813,388992,2.8390223208659022,2
22843,389276,2.8390223208659022,2
22855,389436,2.8390223208659022,2
22886,389923,2.8390223208659022,2
22888,390021,2.8390223208659022,2
22889,390026,2.8390223208659022,2
22893,390079,2.8390223208659022,2
22930,390471,2.8390223208659022,2
22932,390486,2.8390223208659022,2
22940,390612,2.8390223208659022,2
22941,390613,2.8390223208659022,2
22968,391042,2.8390223208659022,2
22971,391062,2.8390223208659022,3
22979,391165,2.8390223208659022,2
23009,391755,2.8390223208659022,2
23041,392189,2.8390223208659022,2
23065,392536,2.8390223208659022,2
23073,392624,2.8390223208659022,2
23091,392762,2.8390223208659022,2
23098,392797,2.8390223208659022,3
23128,393065,2.8390223208659022,2
23143,393190,2.8390223208659022,2
23148,393223,2.8390223208659022,2
23154,393322,2.8390223208659022,3
23171,393500,2.8390223208659022,2
23172,393501,2.8390223208659022,2
23176,393526,2.8390223208659022,2
23183,393664,2.8390223208659022,2
23340,395527,2.8390223208659022,2
23348,395586,2.8390223208659022,2
23361,395739,2.8390223208659022,2
23366,395792,2.8390223208659022,2
23405,396266,2.8390223208659022,2
23425,396590,2.8390223208659022,2
23437,396767,2.8390223208659022,2
23457,396953,2.8390223208659022,2
23486,397283,2.8390223208659022,2
23498,397453,2.8390223208659022,2
23503,397543,2.8390223208659022,2
23533,398067,2.8390223208659022,2
23540,398197,2.8390223208659022,2
23554,398473,2.8390223208659022,2
23565,398630,2.8390223208659022,2
23578,398764,2.8390223208659022,2
23650,399473,2.8390223208659022,2
23679,399854,2.8390223208659022,2
23682,399923,2.8390223208659022,3
23711,400242,2.8390223208659022,2
23728,400464,2.8390223208659022,2
23745,400680,2.8390223208659022,2
23747,400685,2.8390223208659022,2
23756,400757,2.8390223208659022,2
23816,401581,2.8390223208659022,2
23848,402026,2.8390223208659022,2
23853,402109,2.8390223208659022,2
23906,402839,2.8390223208659022,2
23954,403615,2.8390223208659022,2
23971,403942,2.8390223208659022,2
24005,404289,2.8390223208659022,2
24028,404547,2.8390223208659022,2
24033,404626,2.8390223208659022,2
24064,404852,2.8390223208659022,2
24084,405195,2.8390223208659022,3
24087,405236,2.8390223208659022,2
24094,405300,2.8390223208659022,2
24119,405635,2.8390223208659022,2
24134,405959,2.8390223208659022,2
24140,406067,2.8390223208659022,2
24148,406144,2.8390223208659022,3
24216,407081,2.8390223208659022,2
24285,408222,2.8390223208659022,2
24297,408378,2.8390223208659022,2
24299,408392,2.8390223208659022,2
24319,408766,2.8390223208659022,2
24341,408975,2.8390223208659022,2
24385,409661,2.8390223208659022,2
24418,410088,2.8390223208659022,2
24450,410612,2.8390223208659022,2
24457,410686,2.8390223208659022,2
24470,410868,2.8390223208659022,2
24471,410869,2.8390223208659022,2
24474,410924,2.8390223208659022,2
24491,411153,2.8390223208659022,2
24497,411284,2.8390223208659022,2
24505,411434,2.8390223208659022,2
24536,411869,2.8390223208659022,2
24543,411992,2.8390223208659022,2
24557,412191,2.8390223208659022,2
24576,412391,2.8390223208659022,2
24579,412452,2.8390223208659022,2
24596,412615,2.8390223208659022,2
24615,412828,2.8390223208659022,2
24642,413206,2.8390223208659022,2
24655,413379,2.8390223208659022,2
24666,413541,2.8390223208659022,2
24709,413985,2.8390223208659022,2
24711,414056,2.8390223208659022,2
24760,414679,2.8390223208659022,2
24766,414760,2.8390223208659022,3
24783,414966,2.8390223208659022,2
24788,415027,2.8390223208659022,2
24852,415749,2.8390223208659022,3
24855,415771,2.8390223208659022,3
24907,416499,2.8390223208659022,3
24921,416734,2.8390223208659022,3
24922,416762,2.8390223208659022,3
24941,417257,2.8390223208659022,3
25119,419716,2.8390223208659022,3
25141,419956,2.8390223208659022,3
25217,420929,2.8390223208659022,3
25290,421811,2.8390223208659022,3
25395,423433,2.8390223208659022,3
25443,424114,2.8390223208659022,3
25569,425656,2.8390223208659022,3
25872,429893,2.8390223208659022,3
25894,430174,2.8390223208659022,3
25915,430461,2.8390223208659022,3
25928,430633,2.8390223208659022,3
26203,434603,2.8390223208659022,3
26278,435224,2.8390223208659022,3
26304,435704,2.8390223208659022,3
26335,436117,2.8390223208659022,3
26388,436739,2.8390223208659022,3
26494,438316,2.8390223208659022,3
26526,438681,2.8390223208659022,3
26638,440309,2.8390223208659022,3
26676,440853,2.8390223208659022,3
26706,441193,2.8390223208659022,3
26723,441508,2.8390223208659022,3
26752,441920,2.8390223208659022,3
26785,442228,2.8390223208659022,3
26817,442637,2.8390223208659022,3
26818,442638,2.8390223208659022,3
26836,442910,2.8390223208659022,3
26837,442913,2.8390223208659022,3
26857,443265,2.8390223208659022,3
26902,443825,2.8390223208659022,3
26906,443936,2.8390223208659022,3
26917,444028,2.8390223208659022,3
26960,444610,2.8390223208659022,3
27029,445522,2.8390223208659022,3
27185,448759,2.8390223208659022,3
27200,449062,2.8390223208659022,3
27203,449119,2.8390223208659022,3
27338,451938,2.8390223208659022,3
27389,453063,2.8390223208659022,3
27458,454086,2.8390223208659022,3
27479,454477,2.8390223208659022,3
27600,456054,2.8390223208659022,3
27689,457558,2.8390223208659022,3
27701,457754,2.8390223208659022,3
27805,459282,2.8390223208659022,3
27816,459403,2.8390223208659022,3
27878,460063,2.8390223208659022,3
27921,460570,2.8390223208659022,3
27945,461007,2.8390223208659022,3
28003,461802,2.8390223208659022,3
28049,462507,2.8390223208659022,3
28080,462828,2.8390223208659022,3
28095,463042,2.8390223208659022,3
28148,463666,2.8390223208659022,3
28154,463737,2.8390223208659022,3
28195,464105,2.8390223208659022,3
28421,466711,2.8390223208659022,3
28470,467283,2.8390223208659022,3
29332,476530,2.8390223208659022,3
29369,477063,2.8390223208659022,3
29601,479992,2.8390223208659022,3
29860,482858,2.8390223208659022,3
29885,483187,2.8390223208659022,3
29998,484276,2.8390223208659022,3
30000,484286,2.8390223208659022,3
30032,484610,2.8390223208659022,3
30038,484754,2.8390223208659022,3
30039,484756,2.8390223208659022,3
30146,486015,2.8390223208659022,3
30295,487799,2.8390223208659022,3
30307,487925,2.8390223208659022,3
30333,488171,2.8390223208659022,3
30335,488197,2.8390223208659022,3
30380,488821,2.8390223208659022,3
30462,489705,2.8390223208659022,3
30501,490057,2.8390223208659022,3
30584,491003,2.8390223208659022,3
30816,493476,2.8390223208659022,3
30906,494647,2.8390223208659022,3
30948,495032,2.8390223208659022,3
31028,495892,2.8390223208659022,3
31061,496325,2.8390223208659022,3
31308,498852,2.8390223208659022,3
31434,500100,2.8390223208659022,3
31706,503375,2.8390223208659022,3
31842,506714,2.8390223208659022,3
32071,508711,2.8390223208659022,3
32121,509144,2.8390223208659022,3
32176,509573,2.8390223208659022,3
32233,510079,2.8390223208659022,3
32354,511107,2.8390223208659022,3
32467,511999,2.8390223208659022,3
32637,513433,2.8390223208659022,3
32701,514028,2.8390223208659022,3
32727,514240,2.8390223208659022,3
32744,514486,2.8390223208659022,3
32807,515013,2.8390223208659022,3
33076,517450,2.8390223208659022,3
33403,520932,2.8390223208659022,3
33883,528049,2.8390223208659022,3
33887,528076,2.8390223208659022,3
33972,529280,2.8390223208659022,3
34218,532045,2.8390223208659022,3
34393,534042,2.8390223208659022,3
34453,534802,2.8390223208659022,3
34550,535998,2.8390223208659022,3
34607,536651,2.8390223208659022,3
34679,537281,2.8390223208659022,3
34719,537581,2.8390223208659022,3
34727,537657,2.8390223208659022,3
34742,537855,2.8390223208659022,3
34769,538138,2.8390223208659022,3
34885,539323,2.8390223208659022,3
34973,540237,2.8390223208659022,3
35000,540456,2.8390223208659022,3
35070,541046,2.8390223208659022,3
35248,543272,2.8390223208659022,3
35297,543640,2.8390223208659022,3
35359,544192,2.8390223208659022,3
35361,544202,2.8390223208659022,3
35435,544995,2.8390223208659022,3
35440,545010,2.8390223208659022,3
35449,545076,2.8390223208659022,3
35976,549868,2.8390223208659022,3
36068,550477,2.8390223208659022,3
11076,242804,2.839829839441393,2
11835,252965,2.839829839441393,3
12791,265766,2.839829839441393,2
13836,277804,2.839829839441393,3
14658,287878,2.839829839441393,2
14659,287888,2.839829839441393,2
15282,294355,2.839829839441393,2
15710,299446,2.839829839441393,3
15904,301599,2.839829839441393,3
16518,308713,2.839829839441393,3
17001,313772,2.839829839441393,2
17752,322288,2.839829839441393,2
18014,325167,2.839829839441393,2
20255,352845,2.839829839441393,3
21012,363798,2.839829839441393,4
21618,371871,2.839829839441393,2
22433,384181,2.839829839441393,2
23376,395939,2.839829839441393,2
23653,399499,2.839829839441393,2
23786,401164,2.839829839441393,2
23910,402866,2.839829839441393,3
24765,414756,2.839829839441393,2
26245,435044,2.839829839441393,3
30381,488827,2.839829839441393,3
30582,490994,2.839829839441393,3
7936,199583,2.8442419206812586,3
7764,197338,2.8454563822118555,2
8645,209311,2.8475472194982165,3
14785,289326,2.8475472194982165,3
18860,334893,2.8475472194982165,3
19085,337648,2.8475472194982165,1
19251,339745,2.8475472194982165,3
23864,402221,2.8475472194982165,3
28710,469826,2.8475472194982165,3
31251,498192,2.8475472194982165,3
33247,519288,2.8475472194982165,3
33309,519900,2.8476911625664374,1
16813,311874,2.8483547380737075,2
10365,233718,2.850118925904092,2
14482,285674,2.8501797832759546,3
26764,441995,2.8501797832759546,3
20469,356109,2.8504703918810144,3
21367,368203,2.8504703918810144,3
12869,266600,2.8505996888692753,2
15983,302612,2.850987301851445,3
19521,342767,2.8511201210285115,3
13614,275512,2.8515684025292733,3
9054,214741,2.851860143134085,3
9302,218358,2.851860143134085,3
14101,280999,2.851860143134085,1
16488,308319,2.851860143134085,3
16740,310869,2.851860143134085,3
18322,328432,2.851860143134085,2
18378,329137,2.851860143134085,3
19018,336851,2.851860143134085,2
20079,350651,2.851860143134085,3
21584,371397,2.851860143134085,3
23032,392090,2.851860143134085,3
24161,406306,2.851860143134085,3
24527,411762,2.851860143134085,3
